stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
UQ45gtbS,Moosarambhagh,Moosarambhagh,17.3695148407741,78.5167613704721,MOOSARAMBAGH twd Dilshuknagar
5N6sI7Xj,Vivekananda Nagar Clny,Vivekananda Nagar Clny,17.486536,78.410808,VIVEKANANDNAGAR Colony  twd Koti
JMkWVQta,Punjagutta,Punjagutta,17.42642205664,78.4527374812683,PUNJAGUTTA twd Koti
8ZLe57qP,Nampally Public Garden,Nampally Public Garden,17.3962160722698,78.4712742269039,PUBLIC GARDEN twd Gandhi Bavan
UzylZZpu,Gandhibavan,Gandhibavan,17.3877774853324,78.4719836256665,GANDHI Bhavan twd Afzalgunj
vgeabyCD,Osmangunj,Osmangunj,17.3805594457203,78.4752623230739,OSMANGUNJ twd Afzalgunj
7uS0TD0D,Afzalgunj,Afzalgunj,17.3738,78.478,AFZALGANJ CENTRAL LIBRARY twd CBS
OkZJgFnt,Cbs,Cbs,17.3782254855396,78.4816789115201,CBS
Q2gnLU7r,Cbcid Colony-Hydernagar,Cbcid Colony-Hydernagar,17.4989268162069,78.380252122879,CBCID Colony twd Uppal
NwqcEy3z,Vasanth Nagar,Vasanth Nagar,17.49923794,78.3858737,VASANTH Nagar Bus Stop twd Koti
8F84QUv0,Remedy Hospital-Kuktplly,Remedy Hospital-Kuktplly,17.494976,78.398581,REMEDY HOSPITAL twd Miyapur
XmHNScZT,Habib Nagar,Habib Nagar,17.47799857,78.42047118,HABIB NAGAR twd JBS
JCZL3DCn,Old Malakpet,Old Malakpet,17.3733481213262,78.5042372218346,MALAKPET twd Dilsuknagar
5bo1bbrm,Rethibowli,Rethibowli,17.394408,78.43122,RETHIBOWLI twd Uppal
LeH2BEeI,Gudi Malkapur Cross Road,Gudi Malkapur Cross Road,17.3872732832889,78.4297737784733,GUDIMALKAPUR X Road twd Aramghar
UnXhYFnH,Attapur,Attapur,17.370238,78.42947,ATTAPUR twd twd Uppal
DsuY79Ab,Hyderguda Cross Road,Hyderguda Cross Road,17.3638515358785,78.4283008815172,HYDERGUDA twd Aramghar
fZp54Q46,Upperpally,Upperpally,17.3556778255234,78.4223488723185,UPPERPALLY X Road twd Shamshabad
6xxROlUL,Aramghar Cross Road,Aramghar Cross Road,17.3215384194171,78.4324557245113,ARAMGHAR twd Chandrayangutta
EhWvEilH,Durga Nagar,Durga Nagar,17.3146325589378,78.4448209395794,DURGANAGAR X Road twd Uppal
IErfLDms,Mailardevpally,Mailardevpally,17.3162989056296,78.4496891542081,MAILARDEVPALLY twd Uppal
qCwK5b48,Palle Cheruvu,Palle Cheruvu,17.3157759525913,78.4559869792249,PALLE CHERUVU twd Lb Nagar
SA0QTWBz,Bandlaguda,Bandlaguda,17.3167285121707,78.4662330310163,BANDLAGUDA twd Lb Nagar
5VXNBKMa,Hashamaba,Hashamaba,17.3222416985113,78.4684330382144,HASHAMABAD twd LB Nagar
cu6mRmR3,Chandrayangutta,Chandrayangutta,17.3268378429616,78.4764711992836,CHANDRAYANGUTTA twd Uppal
TzhOElvd,Dlrl,Dlrl,17.3290290715121,78.4825707895458,DLRL twd Uppal
jMbdev6Y,Phool Bagh,Phool Bagh,17.3301968237659,78.485770227606,PHOOLBAGH twd Koti
VeCqKQnI,Hafiz Baba Nagar Hyd,Hafiz Baba Nagar Hyd,17.3319786480314,78.4903460821167,HAFIZ Baba Nagar twd Upl
cJeCRNPE,Drdl Gate,Drdl Gate,17.336944,78.496292,DRDL Gate twd Karmanghat
f251qAmF,Pisal Banda,Pisal Banda,17.3408743479249,78.5025040642768,PISALBANDA twd Uppal
t6jFs2vZ,Owaisi Hospital,Owaisi Hospital,17.3435363203425,78.506718131387,OWAISI Hospital twd Uppal
xgj1wjWO,Champapet,Champapet,17.3424175111965,78.5158934442745,CHAMPAPET X Road twd Uppal
N2jyRLqT,Manda Mallama Cross Road,Manda Mallama Cross Road,17.3397375894995,78.524220507583,MANDA MALLAMMA twd Uppal
sdwKwL7H,Gayatri Nagar Cross Road,Gayatri Nagar Cross Road,17.337745,78.531394,GAYATRI Nagar X Road twd Uppal
rCbqbiB4,Tkr Kaman,Tkr Kaman,17.3377092436284,78.5361848471568,TKR Kaman twd Uppal
ixaQ8kQB,Sagar Cross Road,Sagar Cross Road,17.3429628590539,78.5471472207659,SAGAR RING ROAD twd Uppal
hRpx46aJ,Uppal Cross Road,Uppal Cross Road,17.4012611610812,78.5600741129808,UPPAL X ROAD twd Secunderabad
bL2YDx7l,Sagar Ring Road,Sagar Ring Road,17.3415230105267,78.5461782627962,SAGAR Ring Road twd Mehdipatnam
Ec33x1z9,Tkr Kaman,Tkr Kaman,17.3374681096746,78.5361400984482,TKR Kaman twd Mehdipatnam
JSxAzCo9,Gayatri Nagar Cross Road,Gayatri Nagar Cross Road,17.337499,78.531372,GAYATRI NAGAR X ROAD twd Mehdipatnam
wITcyOuZ,Manda Mallama Cross Road,Manda Mallama Cross Road,17.3396787022642,78.5235848240254,MANDA Mallamma twd Mehdipatnam
vBctYwrb,Champapet,Champapet,17.3422335753195,78.5155184187164,CHAMPAPET X Road twd Mehdipatnam
DmBjyR5X,Owaisi Hospital,Owaisi Hospital,17.3433610172178,78.5068846194131,OWAISI HOSPITAL twd Midhani
wxwf67W2,Midhani,Midhani,17.3399538699639,78.5037925094765,PISAL BANDA
IW2PYgMJ,Drdl Gate,Drdl Gate,17.3368769926825,78.4967176621386,DRDL Gate twd Hyderabad
0JAlzxpT,Hafiz Baba Nagar Hyd,Hafiz Baba Nagar Hyd,17.3318968411465,78.490415817678,HAFIZ Baba Nagar twd Mehdipatnam
z5xmnEt6,Phool Bagh,Phool Bagh,17.3301245600479,78.4859633768317,PHOOLBAGH twd Mehdipatnam
XCkw4Nyw,Dlrl,Dlrl,17.32871884322,78.4827263152665,DLRL twd Mehdipatnam
XFtDDMjz,Chandrayangutta,Chandrayangutta,17.3265947272601,78.4765015506593,CHANDRAYANGUTTA twd Mehdipatnam
QQCGeB8G,Hashamabad,Hashamabad,17.3221181066863,78.4686765011248,HASHAMABAD twd Aramghar
CCbehcS7,Bandlaguda,Bandlaguda,17.3166887581552,78.4663885821443,BANDLAGUDA twd Aramghar
It0A5Z2C,Palle Cheruvu,Palle Cheruvu,17.3156018284239,78.4559869766755,PALLE CHERUVUtwd Aramghar
kD4VEJOZ,Mailardevpally,Mailardevpally,17.3160972708103,78.4494075336241,MAILARDEVPALLY twd Mehdipatnam
Pxmg1yJe,Durga Nagar-Aramghar,Durga Nagar-Aramghar,17.314699,78.443284,DURGANAGAR X Road twd Mehdipatnam
fsmqVQlp,Aramghar,Aramghar,17.321923936673,78.4313361375504,ARAMGHAR twd Mehdipatnam
75l9xhCY,Shivarampally,Shivarampally,17.3270558556829,78.4253410623255,SHIVARAMPALLY twd Mehdipatnam
GURjyKYg,Ws Colony,Ws Colony,17.3326488371641,78.4266362331868,WEAKER SECTION twd Mehdipatnam
3awNd1Nt,Dairy Farm Upperpally,Dairy Farm Upperpally,17.3459522600491,78.4157317129813,DAIRY Farm Upperpally twd Mehdipatnam
VRr55gta,Upperpally,Upperpally,17.356011771962,78.422264961366,UPPERPALLY X Road twd Mehdipatnam
N3JEm38W,Hyderguda Cross Road,Hyderguda Cross Road,17.3638406357059,78.4280893110761,HYDERGUDA twd Mehdipatnam
8M15jHYl,Attapur,Attapur,17.3702238497244,78.4291984140872,ATTAPUR twd Mehdipatnam
mJ8ZuY6u,Gudi Malkapur Cross Road,Gudi Malkapur Cross Road,17.3881563575305,78.42959406341,GUDIMALKAPUR X Road twd Mehdipatnam
I78eTakJ,Rethibowli,Rethibowli,17.3957059351167,78.4310746275802,RETHIBOWLI RING ROAD P&T COLONY twd Gachibowli
yH2yDVEE,Uppal Cross Road,Uppal Cross Road,17.4020086097413,78.5589838435319,UPPAL X Road twd Uppal
9DCzryFF,Budvel,Budvel,17.3332591726593,78.4097349643707,BUDVEL twd RajendraNagar
eRLCw0uQ,Rajendranagar,Rajendranagar,17.32189574613,78.4021013881793,RAJENDRA Nagar twd Himayatsagar
Swrd4aGR,Walanthari,Walanthari,17.3226895183209,78.3819311847579,WALANTHARI twd Appa
TTRoWOhD,Himayath Sagar,Himayath Sagar,17.325,78.374,HIMAYAT SAGAR twd Appa
YzXpLExW,Himayath Sagar,Himayath Sagar,17.3390660958163,78.3621204147545,HIMAYATH SAGAR twd Appa
lDJjvb06,"Police Academy, Tspa Junction","Police Academy, Tspa Junction",17.3506870191219,78.3581242337822,POLICE ACADEMY twd Chevella
TjsPFvGm,Ashramam-Machirevula,Ashramam-Machirevula,17.3729615894126,78.3496561606981,ASHRAM twd Manchirevula
1MNtzQta,Kokapet Cross Road,Kokapet Cross Road,17.4007083036194,78.3521425755146,NARSING X ROAD twd Gachibowli
dkc5ID9D,Nanakramguda,Nanakramguda,17.4194963486706,78.3548636459881,NANAKRAMGUDA twd Gachibowli
uQzCHgss,Gachibowli,Gachibowli,17.4382165570664,78.3635097658834,GACHIBOWLI ORR twd RGIA
pBAvhULW,Engine Bowli,Engine Bowli,17.335,78.469,ENGINE BOWLI twd Falaknama
k2YQHYFX,Falaknuma Railway Bridge,Falaknuma Railway Bridge,17.328047431734,78.4743359666083,FALAKNUMA RLY BRIDGE twd Chandrayangutta
EZfYLnK0,Chandrayangutta,Chandrayangutta,17.3269668473962,78.4759627286131,CHANDRAYANGUTTA
G1fOvABq,Aliabad,Aliabad,17.3475865142603,78.4706130665745,ALIABAD twd Afzalgunj
YbD0Y8F3,Syed Ali Chabutra,Syed Ali Chabutra,17.3478784997553,78.4709188443223,SAYADHALI CHEBUTRAn twd Secunderabad
ooQLRJfM,Laldarwaza,Laldarwaza,17.351185,78.472519,LALDARWAZA twd Afzalgunj
IBt2GB6e,Lb Stadium,Lb Stadium,17.39869208,78.47431552,LB STADIUM twd Tank bund
hWGPbcMs,Basheer Bagh,Basheer Bagh,17.4018421415577,78.4757736325263,BASHEER BAGH twd Tankbund
owb0V3v4,Liberty,Liberty,17.40733719,78.47665574,LIBERTY twd Secunderabad
ujD3cAVQ,Boats Club,Boats Club,17.428673421485,78.4887474804192,BOATS Club twd Secunderabad
stmCFGt3,Liberty,Liberty,17.4060203897622,78.4770973026752,LIBERTY twd Afzalgunj
sb6fKoWH,Basheer Bagh,Basheer Bagh,17.4015989264733,78.4758916505224,BASHEER Bagh twd Charminar
74a7Y5zO,Abids Gpo,Abids Gpo,17.3873089052465,78.4762483895117,ABIDS GPO twd Afzalgunj
Ij8M0H6H,Afzalgunj,Afzalgunj,17.3733071516688,78.4769324077334,AFZALGUNJ twd Charminar
8ACyyVNb,Darushifa,Darushifa,17.3732686356587,78.4829860900961,DARUL Shifa twd Charminar
gERyNnm3,Purani Haveli,Purani Haveli,17.367562,78.481414,PURANI Haveli twd Charminar
mM9oPo3P,Mir Chowk Police Statiom,Mir Chowk Police Statiom,17.3639334556944,78.4804517403244,MIR CHOWK POLICE STATION twd Falaknama
RFmZiqQA,Bibi Bazar,Bibi Bazar,17.3586002499905,78.4793302566544,BIBI BAZAR twd Charminar
gSARuvgj,Shahalibanda,Shahalibanda,17.3546886207381,78.4732871917597,SHALIBANDA twd Chandrayangutta
kCfLiJWN,Laldarwaza,Laldarwaza,17.351204,78.472682,LALDARWAZA twd Chandryangutta
75cs74mw,Aliabad,Aliabad,17.3474536854909,78.4705728454187,ALIABAD twd Chandryangutta
g0u0kkLC,Engine Bowli,Engine Bowli,17.3366120256244,78.4649080042235,ENGINEBOWLY twd vattepally
Zys2ENKp,Vattepally,Vattepally,17.3282919205667,78.4568935632705,VATTEPALLY
QoNYX8Sl,Nice Hotel,Nice Hotel,17.3294599216243,78.4589366202893,NICE HOTEL twd Vattepally
aRmSZ2LE,Engine Bowli,Engine Bowli,17.3366337556067,78.4648007232256,ENGINEBOWLY twd Charminar
FAh6nlSi,Punjagutta,Punjagutta,17.4271047130994,78.452116549015,PUNJAGUTTA twd Miyapur
Q2roBGmK,Habib Nagar,Habib Nagar,17.47748242,78.42059523,HABIB NAGAR twd Miyapur
YkeBNOUj,Govt Degree College Kukatpally,Govt Degree College Kukatpally,17.48175519,78.41551512,GOVERNMENT Degree College twd Patancheruvu
yUx0geRd,Ramdev Rao Hospital,Ramdev Rao Hospital,17.4898940259221,78.4079968921486,RAMDEV RAO HOSPITAL twd Patancheruvu
8Fs7ywsy,Vasanth Nagar,Vasanth Nagar,17.498712,78.386862,VASANTH NGR BUS STOP twd Patancheruvu
Cp59Yb6X,Deepthi Sri Nagar,Deepthi Sri Nagar,17.494731,78.345525,DEEPTHI SRI NAGAR twd Patancheruvu
Fyjq1kdg,Allwyn,Allwyn,17.5247616261256,78.271719205382,ALWYN twd Patancheruvu
pF5CouKp,Falaknuma Govt Junior College,Falaknuma Govt Junior College,17.3366992154857,78.4745622894956,FALAKNUMA Govt Jr College
lNAmUGoE,Rajanna Bavi,Rajanna Bavi,17.3396114607507,78.4730887409517,RAJANNA BAVI twd Secunderabad
vQVCpqNd,Pool Bagh,Pool Bagh,17.3422307184518,78.4741240790674,POOLBAGH CHAMAN twd Laldarwaza
4VYDN7mJ,Laldarwaza,Laldarwaza,17.3466547205871,78.4753310680389,LALDARWAZA Temple twd Secunderabad
A9GtbRA9,Laldarwaza,Laldarwaza,17.3469645066659,78.4751245379447,LALDARWAZA Temple twd Huppuguda
5ujaHZM4,Chatrinaka,Chatrinaka,17.3436430138384,78.4780171339657,CHATRINAKA twd Huppuguda
343azeNk,Uppuguda,Uppuguda,17.3338073021556,78.4811148596435,NALLAVAGU twd Chandrayanagutta
TdN7ab6j,Uppuguda,Uppuguda,17.33379514027,78.4810766381653,NALLAVAGU twd Huppuguda
lobxtiF5,Chatrinaka,Chatrinaka,17.3433320093857,78.4780295836707,CHATRINAKA twd Charminar
7oIAeAfF,Government Press,Government Press,17.367,78.502,GOVT PRESS  twd Is Sadan
WRsBNOCI,Saidabad,Saidabad,17.3593324824561,78.5048299879303,SAIDABAD twd Is Sadan
vGnPbg9e,Madannapet,Madannapet,17.3577503726026,78.5053503397802,MADANAPET twd IS Sadan
4A3CZW2t,I.S Sadan,I.S Sadan,17.3518160309819,78.5078635308405,IS SADAN twd Ibrahimpatnam
DSO5i9r7,Champapet,Champapet,17.3483444564784,78.5151940584182,CHAMPAPET twd Meerpet
X8rP02Ro,Champapet Cross Road,Champapet Cross Road,17.3440484004649,78.5153844952583,CHAMPAPET Gandhi Statue twd Almasguda
a3Ae6WDL,Manda Mallama Cross Road,Manda Mallama Cross Road,17.3395115741734,78.5238347947597,MANDAMALLAM twd Meerpet
VVuX0LgA,Vijaya Durga Colony,Vijaya Durga Colony,17.3350360848428,78.5261106491088,VIJAYA Durga Colony twd Almasguda
wLNmT0QU,Jillelguda,Jillelguda,17.3309803984344,78.5261186957359,JILLELGUDA twd Almasguda
iJmimelJ,Lalitha Nagar Cross Road,Lalitha Nagar Cross Road,17.328,78.526,LALITHA Nagar X Road twd Almasguda
TNvCkTcg,Meerpet Cross Road,Meerpet Cross Road,17.322937891693,78.5278674960136,MEERPET X Road twd Almasguda
t1fX3E3u,Meerpet Swimming Pool,Meerpet Swimming Pool,17.3197551023401,78.5295921564102,MEERPET Swimming Pool twd Almasguda
Zb9gKbSu,Prashanti Hills,Prashanti Hills,17.316485196165,78.5328322649002,PRASHANTI HILLS twd Almasguda
luW1T9nr,Almasguda,Almasguda,17.3099554279186,78.5314938720069,ALMASGUDA Pg College twd Almasguda
fft1QFpt,Almasguda,Almasguda,17.3090527928623,78.5332037508487,ALMASGUDA twd Rageevgruhakalpa
sdB2PJWH,Ysr Colony-Badangpet,Ysr Colony-Badangpet,17.3082144084872,78.5340342932906,YSR COLONY twd Rajivgruhakalpa
0z8BG6dd,Rajivgruhakalpa,Rajivgruhakalpa,17.2976391,78.5388755,RAJIVGRUHAKALPA
M7DW5Tpp,Ysr Colony-Badangpet,Ysr Colony-Badangpet,17.3081478326111,78.5340369800116,YSR COLONY twd Almasguda
TslzbBQw,Almasguda,Almasguda,17.3090655965717,78.5331608355045,ALMASGUDA twd meerpet
ppL4QGQP,Almasguda,Almasguda,17.3105892316221,78.5314482450485,ALMASGUDA Pg College twd Koti
D9obVsYG,Prashanti Hills,Prashanti Hills,17.316646516315,78.5328295826912,PRASHANTI Hills twd Koti
92KqGdsB,Meerpet Swimming Pool,Meerpet Swimming Pool,17.319,78.53,MEERPET Swimming Pool twd Koti
vwCf7rKq,Meerpet Cross Road,Meerpet Cross Road,17.3229199678527,78.5278058052062,MEERPET X Road twd Koti
V9ncTDpC,Jillelguda,Jillelguda,17.3309714369068,78.5261361300945,JILLELGUDA twd Koti
YZekmFx4,Vijaya Durga Colony,Vijaya Durga Colony,17.3349810366688,78.526129424572,VIJAYA Durga Colony twd Koti
GHs498kd,Champapet Cross Road,Champapet Cross Road,17.3439818141588,78.5152746105143,CHAMPAPET Gandhi Statue twd Koti
TLBNahRH,Champapet,Champapet,17.348647,78.515104,CHAMPAPET twd IS Sadan
IpF2dQbE,I.S Sadan,I.S Sadan,17.3528727565318,78.5064426820987,IS SADAN twd Koti
OzFQNaP8,Saidabad,Saidabad,17.3594758499584,78.5047066343739,SAIDABAD twd MGBS
eY4zmGfJ,Government Press,Government Press,17.3674283676173,78.5016381743315,GOVERNMENT PRINTING PRESS twd Koti
MjoFz8zE,Nalgonda Cross Road,Nalgonda Cross Road,17.3721091979051,78.4995460510254,MALAKPET Government Hospital twd Koti
CAf4y5Mn,Ramoji Film City,Ramoji Film City,17.311516,78.683365,RAMOJIFILM CITY twd Nalgonda
ZGUfWDKx,Ashoka,Ashoka,17.2882545659265,78.7700548867073,ASHOKA COLLEGE twd Choutuppal
EtHQ5KB7,Borollagudem,Borollagudem,17.2728970056166,78.8179480656981,BOROLLAGUDEM twd Choutuppal
5o6U1JzN,Yellagiri,Yellagiri,17.2635001983187,78.8390278816223,YELLAGIRI twd Choutuppal
ltdAGh7m,Lakkaram,Lakkaram,17.256200133297,78.88855420053,LAKKARAM GATE twd Suryapet
rhC1eEb8,Chinna Kondur,Chinna Kondur,17.299278,78.900798,CHINNA KODUR twd Valigonda
jD2Q10Nc,Peddakodur Kalan,Peddakodur Kalan,17.317341,78.903445,PEDDA KODURU twd Valigonda
AzuDsLCp,Nakkalagudem,Nakkalagudem,17.341927,78.917149,NAKKALAGUDEM twd Valigonda
r9vV0q0c,Sangam,Sangam,17.3613229080872,78.9315319241761,SANGAM twd Dilsukhnagar
EEVgKBV9,Verkatpalle,Verkatpalle,17.345,78.943,VARKATPALLY
XiSQV35g,Nemili Kalawa Valigonda,Nemili Kalawa Valigonda,17.343,79.01,NEMILIKALUVA
hNXSsoVC,Gokaram Cross Road,Gokaram Cross Road,17.3336919160949,78.9975357059171,GOKARAM X ROAD twd Hyderabad
3sZ6V9Rr,Nagaram -Valigonda,Nagaram -Valigonda,17.3566803403742,79.029140173611,NAGARAM Twd Bhuvnagiri
NwBvo5j5,Valigonda,Valigonda,17.3789208644006,79.0176790375392,VALIGONDA Bus Station
19BWVxTi,Gokaram,Gokaram,17.3336931405592,78.9974640290005,GOKARAM X RD twd Choutuppal
KIWkTW9j,Nakkalagudem,Nakkalagudem,17.34191,78.917177,NAKKALAGUDEM twd Choutuppal
1HnhDCTx,Peddakodur Kalan,Peddakodur Kalan,17.317421,78.903534,PEDDA KODURU twd Choutuppal
DeBjbZNi,Chinna Kondur,Chinna Kondur,17.299286,78.900862,CHINNA KODURU twd Choutuppal
BCXkbzEn,Chadarghat Rose Bakery,Chadarghat Rose Bakery,17.3772723670828,78.4912258386611,CHADARGHAT Rose Bakery twd MGBS
XFG29jWC,Mgbs Exit,Mgbs Exit,17.3769317068796,78.4863870962363,MGBS EXIT twd Afzalgunj
ljBZ4Tf2,Darul Shifa,Darul Shifa,17.3736738283202,78.4832597392937,DARUL SHIFA twd Koti
mWeMEay9,Mgbs,Mgbs,17.3769521813519,78.486266390542,MGBS EXIT twd Chadarghat
MkmJffCr,Sagar Cross Road,Sagar Cross Road,17.340736,78.548133,SAGAR Ring Road twd Devarkonda
MNGipNAN,Hastinapur,Hastinapur,17.3289050824443,78.5546265599295,HASTINAPUR twd Ibrahimpatnam
v7PTHC52,Bn Reddy Nagar,Bn Reddy Nagar,17.3199522455265,78.5606146163516,BN Reddy twd Ibrahimpatnam
GN2hoK0u,Gurram Guda Cross Road,Gurram Guda Cross Road,17.3045804174883,78.5708928167336,GURRAMGUDA X Road twd Ibrahimpatnam
LGG5JFs6,Injapur Cross Road,Injapur Cross Road,17.2987555934125,78.5829569477913,INJAPUR twd Ibrahimpatnam
Z6QHCsDT,Turkayamjal,Turkayamjal,17.2728366129609,78.5890915989876,TURKYAMJAL twd Ibrahimpatnam
jKR8nPF7,Ragannaguda,Ragannaguda,17.262043090004,78.586106300354,RAGANNAGUDA twd Ibrahimpatnam
KVmOms9E,Manneguda Cross Road,Manneguda Cross Road,17.2552163618687,78.5857859549052,MANNEGUDA X ROAD twd Ibrahimpatnam
cdasbxjl,Bongloor Cross Road,Bongloor Cross Road,17.231374,78.58928,BONGLOOR X ROAD twd Devarkonda
tb7RUzaa,Koheda Cross Road,Koheda Cross Road,17.2197368264635,78.600096834615,KOHEDA X ROAD twd Ibrahimpatnam
A1q2izKE,Mangalpally Cross Road,Mangalpally Cross Road,17.2150013751192,78.6053006915175,MANGALPALLY X Road twd Ibrahimpatnam
DHA8B4mY,Sheriguda -Ibp,Sheriguda -Ibp,17.208482,78.61978,SHERIGUDA
Nm7fwnQL,Uppariguda Cross Road,Uppariguda Cross Road,17.2052610691642,78.6199453264384,UPPARIGUDA X Road twd Ibrahimpatnam
XwupUlwk,Ibrahimpatnam,Ibrahimpatnam,17.1914372027429,78.6476646736264,IBRAHIMPATNAM Bus Station
xOawOv0d,Khanapur Cross Road,Khanapur Cross Road,17.1752296990476,78.6545884649024,KANAPUR X Road twd Ibrahimpatnam
LGaCmjm6,Gnit,Gnit,17.1626316368715,78.6605402797702,GURUNANAK INSTITUE OF TECHNOLOGY twd Mall
Vy4phlJE,Gnit,Gnit,17.1619524664954,78.660832653155,GURUNANAK INSTITUE OF TECHNOLOGY twd Ibrahimpatnam
t8yMVHEy,Uppariguda Cross Road,Uppariguda Cross Road,17.2052412122423,78.6196844816119,UPPARIGUDA X ROAD  twd MGBS
V5RBnbfT,Sheriguda -Ibp,Sheriguda -Ibp,17.208683,78.619542,SHERIGUDA twd Hyderabad
y1F1cZC3,Mangalpally Cross Road,Mangalpally Cross Road,17.2148895470595,78.605139269899,MANGALPALLY X Road twd MGBS
b9waiyQ0,Koheda Cross Road,Koheda Cross Road,17.2198406899512,78.5994325357924,KOHEDA X Road twd Mgbs
X8CaE3i1,Bongloor Cross Road,Bongloor Cross Road,17.231567,78.588984,BONGLOOR X ROAD twd Hyderabad
1s7LOTOC,Manneguda Cross Road,Manneguda Cross Road,17.2552528631065,78.5856411156192,MANNEGUDA X Road twd Yamjal
lNLj4zN4,Ragannaguda,Ragannaguda,17.2623940009035,78.5859668254852,RAGANNAGUDA twd JBS
ZGt2Dmoa,Brahmanapally Cross Road,Brahmanapally Cross Road,17.2668483067046,78.5889078772384,BRAHMANPALLY X ROAD twd Hyderabad
pxpLADcq,Turkayamjal,Turkayamjal,17.2735843784724,78.5887455940246,TURKYAMJAL twd MGBS
gt0N9y5A,Injapur Cross Road,Injapur Cross Road,17.298892336755,78.5824224037872,INJAPUR  twd MGBS
A4Xl5Xo2,Gurram Guda Cross Road,Gurram Guda Cross Road,17.3045240581198,78.5704206842778,GURRAMGUDA X ROAD twd LB Nagar
0GqsyDdN,Sagar Complex,Sagar Complex,17.3121090129956,78.5637152194977,SAGAR COMPLEX twd Bn Reddy
MMOWOPw6,Bn Reddy Nagar,Bn Reddy Nagar,17.320458,78.56039,BN REDDY twd Hyderabad
GG8fV7fI,Hastinapur,Hastinapur,17.3294723376788,78.5537105876512,HASTINAPURAM twd MGBS
bf8FVrxy,Brahmanapally Cross Road,Brahmanapally Cross Road,17.2667586137528,78.5890191819891,BRAHMANPALLY X ROAD twd Ibrahimpatnam
mswkY15F,Budwel,Budwel,17.3422389351942,78.4224700927734,Budwel twd Aramghar
qdFHvg0o,Lal Dhaba,Lal Dhaba,17.3417831795729,78.4228573337438,LAL DHABA twd Mehdipatnam
PkUgUQw2,Bellampalli Market,Bellampalli Market,17.371068,78.525539,DILSUKHNAGAR Bus Depot
PFR4SNzv,Huda Cross Road Saroornagar,Huda Cross Road Saroornagar,17.3668946398981,78.5398650247164,HUDA Complex twd Saroor Nagar
XGeIy2l5,Huda Colony,Huda Colony,17.3623842793489,78.5395337740268,HUDA Colony twd Saroornagar
bS1MSLsx,Victoria Memorial School,Victoria Memorial School,17.3618790779567,78.5394519896203,VICTORIA School twd Saroor Nagar
jkbwqw4w,Saroornagar Mndl Office,Saroornagar Mndl Office,17.357272656427,78.5362024514497,SAROORNAGAR MANDAL OFFICE twd Saroornagar
JWDrcXYl,Muncipal Ofc Saroornagar,Muncipal Ofc Saroornagar,17.359,78.537,MCH OFFICE twd Saroornagar
iR0NmrzZ,Saroor Nagar,Saroor Nagar,17.3525597349048,78.5354623393205,SAROOR NAGAR Post Office
PWediCrV,Saroornagar Mndl Office,Saroornagar Mndl Office,17.3573049169144,78.5361890569095,SAROORNAGAR MANDAL OFFICE twd Dilshuknagar
Y91ljc8k,Victoria Memorial School,Victoria Memorial School,17.3619359875362,78.5393392835062,VICTORIA SCHOOL twd Secunderabad
NDZkQKd8,Huda Colony,Huda Colony,17.3623891434212,78.5394331821111,HUDA Colony twd Dilshuknagar
VhTXsCWH,Huda Cross Road Saroornagar,Huda Cross Road Saroornagar,17.3674350725991,78.5397362861516,HUDA Complex twd Secunderabad
qIAhjJzi,Shivarampally,Shivarampally,17.327,78.435,SHIVARAMPALLY twd Aramgarh
PdmKiXUy,Toli Chowki,Toli Chowki,17.3987425530824,78.4156090021133,TOLICHOWKI twd Shaikepet
io15C5gx,Brindhavan Colony,Brindhavan Colony,17.4028012915132,78.4101634472608,BRINDAVAN COLONY twd Gachibowli
i4AV9TdE,Shaikpet Nala,Shaikpet Nala,17.407302,78.401751,SHAIKPETNALA twd Lingampally
R1CATqti,Darga,Darga,17.413264,78.394529,DARGA twd Lingampally
NEVC6NLz,Khajaguda Cross Road,Khajaguda Cross Road,17.423083109934,78.3812365043227,KHAJAGUDA X Road twd Lingampally
yf59S2JP,Bio Diversity,Bio Diversity,17.429031,78.374323,BIODIVERSITY twd Lingampally
c2zOpk6c,Telecom Nagar Hyd,Telecom Nagar Hyd,17.435076,78.367627,TELECOM Nagar twd Lingampally
n7vlkWjQ,Gachibowli,Gachibowli,17.4390347869667,78.3629518747329,GACHIBOWLI X Road twd Lingampally
bdSrRqNp,Gachibowli Stadium,Gachibowli Stadium,17.450753,78.346141,GACHIBWOLI Stadium twd Lingampally
zRXwmnh5,Hcu Small Gate,Hcu Small Gate,17.45687,78.339608,HCU SMALL GATE twd Lingampally
AjpbhKZY,Masjid Banda,Masjid Banda,17.460190839421,78.3371919878583,MASJID Banda twd Lingampally
RF3jCHQo,Hcu Main Gate,Hcu Main Gate,17.4615364565237,78.3359098137359,HCU MAIN GATE twd Lingampally
MJtIyjPz,Hcu Main Gate,Hcu Main Gate,17.468116,78.331202,HCU Depot Gate twd Lingampally
GwprEEDE,Alind,Alind,17.4766829201984,78.324601650238,ALIND DOYENE COLONY twd Lingampally
pNXDxvVH,Lingampally Railway Station,Lingampally Railway Station,17.4797354850763,78.315213959708,LINGAMPALLYRLY Station twd Lingampally
7MdXjeIa,Pc Tanda,Pc Tanda,17.537051685278,78.2428276573111,PC Tanda twd Isnapur
0l2E0UAI,Muttangi,Muttangi,17.5424509031418,78.2266309484839,MUTHANGI twd Sangareddy
